"","nh","year","villid","thanaid","agehead","sexhead","educhead","famsize","hhland","hhasset","expfd","expnfd","exptot","dmmfd","dfmfd","weight","vaccess","pcirr","rice","wheat","milk","potato","egg","oil","lexptot"
"457",91082,0,1,9,35,0,0,3,1,1350,3301.365,1698.923,5100.289,0,1,0.8225108,1,0.95,11,10.8000001907349,12,10,2.40000009536743,72.8000030517578,8.5372485318758
"458",91082,1,1,9,46,0,0,1,1,1350,4112.871,895.2495,5408.12,0,1,0.8225108,1,0.9,11.9097003936768,8.9315996170044,8.12040042877197,7.326,2.0304000377655,49.2621994018555,8.59584169687215
"459",91122,0,1,9,22,1,7,7,219,188950,4463.341,1787.916,6351.257,1,0,0.8225108,1,0.95,11,10.8000001907349,12,10,2.40000009536743,72.8000030517578,8.75656546180623
"460",91122,1,1,9,30,1,8,9,219,188950,5219.169,14406.17,20025.34,1,0,0.8225108,1,0.9,11.9097003936768,8.9315996170044,8.12040042877197,7.326,2.0304000377655,49.2621994018555,9.90480368605232
"461",92014,0,2,9,48,1,10,6,25,20580,2761.42,792.6132,3654.033,0,0,1.26,1,0.6,11.5500001907349,9.60000038146973,9.60000038146973,10,3,72.8000030517578,8.20386040087089
"462",92014,1,2,9,44,1,10,6,25,20580,3137.998,853.2954,4391.293,0,1,1.26,1,0.94,10.6688995361328,8.12040042877197,8.12040042877197,6.563,2.0304000377655,52.7812995910645,8.38760669316821
"463",92022,0,2,9,40,1,8,6,305,144990,2641.092,510.1891,3251.281,1,1,0.25,1,0.6,11.5500001907349,9.60000038146973,9.60000038146973,10,3,72.8000030517578,8.0871118752988
"464",92022,1,2,9,48,1,8,5,305,144990,2431.993,651.3738,3483.367,1,0,0.25,1,0.94,10.6688995361328,8.12040042877197,8.12040042877197,6.563,2.0304000377655,52.7812995910645,8.15604167111582
"465",92024,0,2,9,41,1,0,6,45,21460,2196,719.2507,3015.251,0,0,1.26,1,0.6,11.5500001907349,9.60000038146973,9.60000038146973,10,3,72.8000030517578,8.01176994847669
"466",92024,1,2,9,48,1,0,8,45,21460,3016.139,447.5403,3863.679,0,1,1.26,1,0.94,10.6688995361328,8.12040042877197,8.12040042877197,6.563,2.0304000377655,52.7812995910645,8.25963390453232
"467",92025,0,2,9,33,0,0,5,256.25,167925,3147.128,711.0341,3958.162,0,0,3.566667,1,0.6,11.5500001907349,9.60000038146973,9.60000038146973,10,3,72.8000030517578,8.28378766569305
"468",92025,1,2,9,45,0,0,3,258,198573.6,4109.036,1009.834,5518.87,0,0,3.566667,1,0.94,10.6688995361328,8.12040042877197,8.12040042877197,6.563,2.0304000377655,52.7812995910645,8.61610958826918
"469",92032,0,2,9,33,1,3,5,282,95180,2014.994,481.9885,2596.982,0,1,0.25,1,0.6,11.5500001907349,9.60000038146973,9.60000038146973,10,3,72.8000030517578,7.86249026880008
"470",92032,1,2,9,42,1,3,5,282,95180,2883.476,515.3604,3798.836,0,1,0.25,1,0.94,10.6688995361328,8.12040042877197,8.12040042877197,6.563,2.0304000377655,52.7812995910645,8.24271318688841
"471",92034,0,2,9,42,1,0,5,3,7490,1757.262,332.68,2189.942,0,0,1.26,1,0.6,11.5500001907349,9.60000038146973,9.60000038146973,10,3,72.8000030517578,7.69208686731445
"472",92034,1,2,9,45,1,0,6,3,7490,2384.851,600.6677,3385.519,1,0,1.26,1,0.94,10.6688995361328,8.12040042877197,8.12040042877197,6.563,2.0304000377655,52.7812995910645,8.12755782915155
"473",92035,0,2,9,64,1,10,10,4618,2378014,6400.547,1877.214,8377.761,0,0,3.566667,1,0.6,11.5500001907349,9.60000038146973,9.60000038146973,10,3,72.8000030517578,9.0334553305163
"474",92035,1,2,9,20,1,9,3,756,442838.7,5609.69,3937.61,9947.3,0,0,3.566667,1,0.94,10.6688995361328,8.12040042877197,8.12040042877197,6.563,2.0304000377655,52.7812995910645,9.20515696128403
"475",92062,0,2,9,34,1,0,5,10,10490,3244.176,871.8395,4216.015,1,0,0.25,1,0.6,11.5500001907349,9.60000038146973,9.60000038146973,10,3,72.8000030517578,8.3468828107713
"476",92062,1,2,9,46,1,0,4,10,10490,3570.849,570.4424,4541.291,1,0,0.25,1,0.94,10.6688995361328,8.12040042877197,8.12040042877197,6.563,2.0304000377655,52.7812995910645,8.4211867893054
"477",92072,0,2,9,35,1,6,6,5,14975,2378.831,831.0633,3309.895,1,1,0.25,1,0.6,11.5500001907349,9.60000038146973,9.60000038146973,10,3,72.8000030517578,8.10497382457082
"478",92072,1,2,9,46,1,6,7,5,14975,2826.499,2472.111,5698.61,1,0,0.25,1,0.94,10.6688995361328,8.12040042877197,8.12040042877197,6.563,2.0304000377655,52.7812995910645,8.64815303042918
"479",92092,0,2,9,60,1,0,9,3,15500,1615.734,438.539,2154.272,1,0,0.25,1,0.6,11.5500001907349,9.60000038146973,9.60000038146973,10,3,72.8000030517578,7.67567221267046
"480",92092,1,2,9,36,1,1,12,3,15500,3260.928,1128.479,4789.408,1,0,0.25,1,0.94,10.6688995361328,8.12040042877197,8.12040042877197,6.563,2.0304000377655,52.7812995910645,8.4743708642306
"481",92112,0,2,9,35,1,0,7,3.5,11000,2299.939,505.7013,2905.639,1,1,0.25,1,0.6,11.5500001907349,9.60000038146973,9.60000038146973,10,3,72.8000030517578,7.97475270984099
"482",92112,1,2,9,42,1,0,6,3.5,11000,2459.512,625.8176,3485.33,1,1,0.25,1,0.94,10.6688995361328,8.12040042877197,8.12040042877197,6.563,2.0304000377655,52.7812995910645,8.15660488597135
"483",93012,0,3,9,30,1,12,3,1,53575,4329.612,2022.773,6452.385,1,0,0.5592841,1,0.5,11,9.60000038146973,9.60000038146973,8,2.40000009536743,62.4000015258789,8.77236007832876
"484",93012,1,3,9,33,1,10,4,1,53575,3891.596,925.8696,5217.465,1,0,0.5592841,1,0.94,11.164999961853,8.9315996170044,8.12040042877197,6.868,1.62360000610352,52.7812995910645,8.5599585763295
"485",93014,0,3,9,59,1,5,7,8,11440,3067.41,263.2213,3430.631,0,0,0.885906,1,0.5,11,9.60000038146973,9.60000038146973,8,2.40000009536743,62.4000015258789,8.14079093734492
"486",93014,1,3,9,60,1,5,7,9,24340.23,2537.556,2556.406,5493.962,0,0,0.885906,1,0.94,11.164999961853,8.9315996170044,8.12040042877197,6.868,1.62360000610352,52.7812995910645,8.6115869514362
"487",93015,0,3,9,56,1,7,7,1172,630875,3823.74,1157.677,5081.417,0,0,2.95302,1,0.5,11,9.60000038146973,9.60000038146973,8,2.40000009536743,62.4000015258789,8.53354221482317
"488",93015,1,3,9,62,1,5,8,334,245263.2,3617.201,1729.26,5746.461,0,0,2.95302,1,0.94,11.164999961853,8.9315996170044,8.12040042877197,6.868,1.62360000610352,52.7812995910645,8.65651347105538
"489",93022,0,3,9,36,1,12,5,130,138860,2661.888,533.4823,3295.371,1,0,0.5592841,1,0.5,11,9.60000038146973,9.60000038146973,8,2.40000009536743,62.4000015258789,8.1005774453745
"490",93022,1,3,9,45,1,10,5,130,138860,4596.563,1957.64,6954.202,0,1,0.5592841,1,0.94,11.164999961853,8.9315996170044,8.12040042877197,6.868,1.62360000610352,52.7812995910645,8.84724514778912
"491",93024,0,3,9,25,1,0,2,11,15270,4455.977,607.1064,5163.083,0,0,0.885906,1,0.5,11,9.60000038146973,9.60000038146973,8,2.40000009536743,62.4000015258789,8.54948282464914
"492",93024,1,3,9,29,1,0,3,11,8424.685,2778.906,649.1633,3828.069,0,0,0.885906,1,0.94,11.164999961853,8.9315996170044,8.12040042877197,6.868,1.62360000610352,52.7812995910645,8.25037697168578
"493",93025,0,3,9,52,1,6,8,318,151610,2514.475,443.6772,3058.152,0,0,2.95302,1,0.5,11,9.60000038146973,9.60000038146973,8,2.40000009536743,62.4000015258789,8.02589303235742
"494",93025,1,3,9,54,1,5,7,272,194627.2,3772.016,1015.022,5187.039,0,0,2.95302,1,0.94,11.164999961853,8.9315996170044,8.12040042877197,6.868,1.62360000610352,52.7812995910645,8.5541110627558
"495",93032,0,3,9,32,1,9,3,180,164310,3413.779,863.283,4377.062,1,0,0.5592841,1,0.5,11,9.60000038146973,9.60000038146973,8,2.40000009536743,62.4000015258789,8.38436143970021
"496",93032,1,3,9,36,1,9,4,180,164310,3661.524,589.5586,4651.083,1,1,0.5592841,1,0.94,11.164999961853,8.9315996170044,8.12040042877197,6.868,1.62360000610352,52.7812995910645,8.44507035526787
"497",93034,0,3,9,54,1,0,5,1,16635,2575.238,216.008,2891.246,0,0,0.885906,1,0.5,11,9.60000038146973,9.60000038146973,8,2.40000009536743,62.4000015258789,7.96978864190173
"498",93034,1,3,9,66,1,0,5,40,30491.27,2244.011,293.0032,2937.014,0,0,0.885906,1,0.94,11.164999961853,8.9315996170044,8.12040042877197,6.868,1.62360000610352,52.7812995910645,7.98548912186883
"499",93035,0,3,9,38,1,10,4,510,275140,3138.896,945.8436,4184.74,0,0,2.95302,1,0.5,11,9.60000038146973,9.60000038146973,8,2.40000009536743,62.4000015258789,8.33943878927568
"500",93035,1,3,9,48,1,10,4,510,275140,3137.096,1023.481,4560.577,0,1,2.95302,1,0.94,11.164999961853,8.9315996170044,8.12040042877197,6.868,1.62360000610352,52.7812995910645,8.4254236760552
"501",93054,0,3,9,62,1,0,2,5,3720,3082.264,770.7348,3952.999,0,0,0.885906,1,0.5,11,9.60000038146973,9.60000038146973,8,2.40000009536743,62.4000015258789,8.28248275082208
"502",93054,1,3,9,66,1,2,2,20,13909.19,1854.107,218.2297,2472.337,0,0,0.885906,1,0.94,11.164999961853,8.9315996170044,8.12040042877197,6.868,1.62360000610352,52.7812995910645,7.813323529972
"503",93072,0,3,9,44,1,5,4,28,16240,2451.18,412.771,2963.951,0,1,0.5592841,1,0.5,11,9.60000038146973,9.60000038146973,8,2.40000009536743,62.4000015258789,7.99461578515699
"504",93072,1,3,9,50,1,5,6,28,16240,1947.49,427.5498,2775.039,0,1,0.5592841,1,0.94,11.164999961853,8.9315996170044,8.12040042877197,6.868,1.62360000610352,52.7812995910645,7.92878037051936
"505",93122,0,3,9,70,1,2,4,1,6130,3587.311,1092.757,4780.067,0,1,0.5592841,1,0.5,11,9.60000038146973,9.60000038146973,8,2.40000009536743,62.4000015258789,8.47241902233255
"506",93122,1,3,9,72,1,2,7,1,6130,2135.8,281.7896,2817.59,0,1,0.5592841,1,0.94,11.164999961853,8.9315996170044,8.12040042877197,6.868,1.62360000610352,52.7812995910645,7.94399203889048
"507",101012,0,1,10,38,1,0,6,67,55660,2400.205,246.7791,2746.984,1,0,0.2060502,1,0,11,9.60000038146973,12,10,2.70000004768372,65,7.91862283090899
"508",101012,1,1,10,40,1,2,5,67,55660,3220.463,1132.765,4753.228,1,1,0.216895,1,0.77,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,8.46678960638307
"509",101014,0,1,10,30,1,0,4,7,14000,2322.22,138.1903,2560.41,0,0,2.049658,1,0,11,9.60000038146973,12,10,2.70000004768372,65,7.84831316709929
"510",101014,1,1,10,30,1,0,4,17,33732.58,3196.305,562.6606,4158.966,0,0,1.726027,1,0.77,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,8.33326218014499
"511",101015,0,1,10,62,1,2,9,190,81000,2809.385,275.9242,3185.31,0,0,2.776256,1,0,11,9.60000038146973,12,10,2.70000004768372,65,8.06661878642711
"512",101015,1,1,10,65,0,0,6,190,81000,2912.888,497.3608,3810.249,0,1,2.922374,1,0.77,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,8.24571223592132
"513",101022,0,1,10,28,1,5,3,41,41430,1883.193,432.9973,2416.19,1,0,0.2060502,1,0,11,9.60000038146973,12,10,2.70000004768372,65,7.79036098746081
"514",101022,1,1,10,32,1,8,4,41,41430,3323.183,512.417,4235.6,1,1,0.216895,1,0.77,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,8.35151633975036
"515",101025,0,1,10,45,1,0,6,193,104550,3206.05,469.2,3775.25,0,0,2.776256,1,0,11,9.60000038146973,12,10,2.70000004768372,65,8.23648673270088
"516",101025,1,1,10,55,1,0,5,284,166599,3752.605,832.3186,4984.924,0,0,2.922374,1,0.77,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,8.51437402128783
"517",101034,0,1,10,54,1,0,2,25,18300,3240.71,234.1876,3574.898,0,0,2.049658,1,0,11,9.60000038146973,12,10,2.70000004768372,65,8.18197161239667
"518",101034,1,1,10,62,1,0,2,25,18300,3763.703,394.1667,4557.87,0,1,1.726027,1,0.77,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,8.42483006478166
"519",101035,0,1,10,60,1,0,4,68,41900,4282.086,533.2562,4915.342,0,0,2.776256,1,0,11,9.60000038146973,12,10,2.70000004768372,65,8.50032003702122
"520",101035,1,1,10,65,1,2,3,150,93666.27,4021.293,941.0388,5362.332,0,0,2.922374,1,0.77,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,8.58734070271667
"521",101042,0,1,10,59,1,10,8,3,31400,3443.156,2043.16,5586.316,1,0,0.2060502,1,0,11,9.60000038146973,12,10,2.70000004768372,65,8.62825430773083
"522",101042,1,1,10,62,1,10,4,3,31400,5101.502,2737.177,8238.679,1,0,0.216895,1,0.77,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,9.01671666583402
"523",101044,0,1,10,60,1,0,5,24,15800,2432.389,258.8997,2791.289,0,0,2.049658,1,0,11,9.60000038146973,12,10,2.70000004768372,65,7.93461696855412
"524",101044,1,1,10,65,1,0,6,20,29570.99,2579.059,415.9338,3394.993,0,0,1.726027,1,0.77,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,8.13035148618059
"525",101102,0,1,10,30,1,0,5,59,30970,2946.1,381.3789,3427.479,1,0,0.2060502,1,0,11,9.60000038146973,12,10,2.70000004768372,65,8.13987200157805
"526",101102,1,1,10,36,1,4,5,59,30970,3542.563,812.6943,4755.258,1,1,0.216895,1,0.77,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,8.46721650360595
"527",102012,0,2,10,65,1,0,12,185,170735,3317.524,1266.074,4683.598,1,0,0.1583333,1,0.8,11,1.20000004768372,14.3999996185303,8,2.40000009536743,65,8.45203538522792
"528",102012,1,2,10,38,1,5,4,185,170735,3807.01,1163.892,5370.903,0,1,0.1583333,1,0.75,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,8.58893750089038
"529",102014,0,2,10,27,1,6,2,2,7350,4072.55,2000.119,6172.668,0,0,1.9,1,0.8,11,1.20000004768372,14.3999996185303,8,2.40000009536743,65,8.72804842972573
"530",102014,1,2,10,28,1,5,3,6,12484.78,3798.439,475.9324,4674.372,0,0,1.9,1,0.75,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,8.4500640107496
"531",102032,0,2,10,34,1,4,7,27,51800,2443.531,650.9652,3194.496,1,0,0.1583333,1,0.8,11,1.20000004768372,14.3999996185303,8,2.40000009536743,65,8.06949759732927
"532",102032,1,2,10,40,1,5,5,27,51800,3171.2,2101.773,5672.973,1,1,0.1583333,1,0.75,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,8.64364485680971
"533",102034,0,2,10,40,1,0,7,4,9500,2017.707,163.419,2281.126,0,0,1.9,1,0.8,11,1.20000004768372,14.3999996185303,8,2.40000009536743,65,7.73286274362167
"534",102034,1,2,10,55,1,0,6,4,9500,3711.373,1083.254,5194.627,1,0,1.9,1,0.75,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,8.55557258922453
"535",102052,0,2,10,42,1,0,6,7,7700,2411.758,214.1265,2725.885,1,0,0.1583333,1,0.8,11,1.20000004768372,14.3999996185303,8,2.40000009536743,65,7.91091521107262
"536",102052,1,2,10,50,1,0,6,7,7700,3757.838,1070.735,5228.574,1,1,0.1583333,1,0.75,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,8.5620851005866
"537",102054,0,2,10,33,1,0,5,10,14200,2925.304,375.8068,3401.111,0,0,1.9,1,0.8,11,1.20000004768372,14.3999996185303,8,2.40000009536743,65,8.13215140028949
"538",102054,1,2,10,36,1,0,6,10,14200,3225.741,698.1096,4323.851,0,1,1.9,1,0.75,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,8.37213296790548
"539",102062,0,2,10,52,1,0,5,210,101300,4297.84,741.7211,5139.561,1,0,0.1583333,1,0.8,11,1.20000004768372,14.3999996185303,8,2.40000009536743,65,8.54491749646231
"540",102062,1,2,10,50,1,0,5,210,101300,3809.447,731.4929,4940.939,1,0,0.1583333,1,0.75,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,8.50551304329148
"541",102072,0,2,10,37,1,9,4,86,37150,2868.115,398.1919,3366.307,1,0,0.1583333,1,0.8,11,1.20000004768372,14.3999996185303,8,2.40000009536743,65,8.12186859409569
"542",102072,1,2,10,42,1,8,5,86,37150,2876.709,484.3687,3761.077,1,1,0.1583333,1,0.75,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,8.23272647748777
"543",102082,0,2,10,42,1,3,3,29,23940,3494.883,628.8772,4223.76,1,0,0.1583333,1,0.8,11,1.20000004768372,14.3999996185303,8,2.40000009536743,65,8.3487177334441
"544",102082,1,2,10,40,1,3,5,29,23940,3092.029,410.0691,3902.098,1,0,0.1583333,1,0.75,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,8.26952587575599
"545",102092,0,2,10,42,1,0,5,10,10950,2894.11,331.2157,3325.325,1,0,0.1583333,1,0.8,11,1.20000004768372,14.3999996185303,8,2.40000009536743,65,8.10962336995202
"546",102092,1,2,10,55,1,0,5,10,10950,3889.024,2436.595,6725.619,1,1,0.1583333,1,0.75,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,56.3003997802734,8.8138279189904
"547",103015,0,3,10,38,0,8,5,504,424805,3167.924,5206.992,8474.916,0,0,2.9,1,0,11,11.3999996185303,12,8.5,3,71.5,9.04498400900402
"548",103015,1,3,10,48,0,5,3,1090,593084.3,5604.728,1612.757,7617.485,0,0,2.9,1,0.75,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,29.9090995788574,8.93833281001596
"549",103034,0,3,10,58,1,6,12,48,50100,2740.179,418.7748,3258.954,0,0,1.86,1,0,11,11.3999996185303,12,8.5,3,71.5,8.08946836383175
"550",103034,1,3,10,60,1,0,7,48,50100,2381.146,646.7141,3427.86,1,0,1.86,1,0.75,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,29.9090995788574,8.13998312339962
"551",103035,0,3,10,60,1,6,5,375,182880,4644.44,1060.764,5805.203,0,0,2.9,1,0,11,11.3999996185303,12,8.5,3,71.5,8.66668210780388
"552",103035,1,3,10,65,1,0,5,252,165232.1,3093.788,1128.028,4621.816,0,0,2.9,1,0.75,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,29.9090995788574,8.43875932220112
"553",103042,0,3,10,32,1,5,5,18,40440,4353.296,499.9968,4953.292,0,1,0.1666667,1,0,11,11.3999996185303,12,8.5,3,71.5,8.50800955058115
"554",103042,1,3,10,42,1,5,5,18,40440,4667.479,1592.908,6660.387,0,1,0.1666667,1,0.75,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,29.9090995788574,8.80408300010995
"555",103054,0,3,10,29,1,0,2,2,6950,4895.725,546.9118,5542.636,0,0,1.86,1,0,11,11.3999996185303,12,8.5,3,71.5,8.6204058821486
"556",103054,1,3,10,32,1,0,3,2,6950,2917.851,445.4822,3763.333,0,1,1.86,1,0.75,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,29.9090995788574,8.23332596650513
"557",103062,0,3,10,26,1,5,4,148,69409,3158.393,1403.215,4661.607,0,1,0.1666667,1,0,11,11.3999996185303,12,8.5,3,71.5,8.44733001275041
"558",103062,1,3,10,34,1,5,5,148,69409,3445.662,518.3381,4364,0,1,0.1666667,1,0.75,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,29.9090995788574,8.3813734682737
"559",103082,0,3,10,50,1,0,5,75,43415,3445.204,410.2735,3955.478,0,1,0.1666667,1,0,11,11.3999996185303,12,8.5,3,71.5,8.28310951456368
"560",103082,1,3,10,55,1,0,4,75,43415,2391.393,338.3408,3129.733,0,1,0.1666667,1,0.75,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,29.9090995788574,8.04902244142061
"561",103122,0,3,10,36,1,5,6,27,33410,2983.648,187.3465,3270.995,0,1,0.1666667,1,0,11,11.3999996185303,12,8.5,3,71.5,8.09315516960411
"562",103122,1,3,10,45,1,0,6,27,33410,4060.54,1544.3,6004.84,0,1,0.1666667,1,0.75,9.42809963226318,9.74400043487549,9.74400043487549,5.8,2.0304000377655,29.9090995788574,8.70048760816178
"563",111015,0,1,11,48,1,3,12,603,423950,4484.137,2995.926,7580.064,0,0,2.507936,1,0,11,10.8000001907349,14.3999996185303,10,3.59999990463257,71.5,8.9334088381787
"564",111015,1,1,11,60,1,0,9,442,1036135,4615.269,896.603,5911.872,0,0,2.507936,1,0.1,11.2892999649048,11.368800163269,14.6160001754761,6.945,2.0304000377655,52.7812995910645,8.68488694836853
"565",111022,0,1,11,40,1,1,5,5,15770,3844.202,841.2338,4785.436,1,0,0.1666667,1,0,11,10.8000001907349,14.3999996185303,10,3.59999990463257,71.5,8.47354136335792
"566",111022,1,1,11,45,1,1,7,5,15770,3332.753,636.0808,4368.834,1,1,0.1666667,1,0.1,11.2892999649048,11.368800163269,14.6160001754761,6.945,2.0304000377655,52.7812995910645,8.38248030109812
"567",111032,0,1,11,35,1,1,7,6,6705,2064.746,309.1306,2473.877,1,0,0.1666667,1,0,11,10.8000001907349,14.3999996185303,10,3.59999990463257,71.5,7.81394597679816
"568",111032,1,1,11,42,1,0,5,6,6705,6226.553,2974.827,9601.38,1,1,0.1666667,1,0.1,11.2892999649048,11.368800163269,14.6160001754761,6.945,2.0304000377655,52.7812995910645,9.16976626339634
"569",111042,0,1,11,26,1,3,4,8,30220,3275.37,554.4281,3929.798,1,0,0.1666667,1,0,11,10.8000001907349,14.3999996185303,10,3.59999990463257,71.5,8.27659773768586
"570",111042,1,1,11,32,1,5,6,8,30220,7189.065,1234.944,8824.009,1,0,0.1666667,1,0.1,11.2892999649048,11.368800163269,14.6160001754761,6.945,2.0304000377655,52.7812995910645,9.085344901631
"571",111062,0,1,11,48,1,2,6,3,16082,2839.232,392.1402,3331.372,1,0,0.1666667,1,0,11,10.8000001907349,14.3999996185303,10,3.59999990463257,71.5,8.1114396417128
"572",111062,1,1,11,63,1,1,8,3,16082,3140.479,932.9749,4473.454,1,1,0.1666667,1,0.1,11.2892999649048,11.368800163269,14.6160001754761,6.945,2.0304000377655,52.7812995910645,8.4061396120918
"573",111082,0,1,11,55,1,3,4,20,20315,2803.127,390.8438,3293.971,1,0,0.1666667,1,0,11,10.8000001907349,14.3999996185303,10,3.59999990463257,71.5,8.10015264568392
"574",111082,1,1,11,65,1,3,4,20,20315,3966.031,1203.309,5569.339,1,1,0.1666667,1,0.1,11.2892999649048,11.368800163269,14.6160001754761,6.945,2.0304000377655,52.7812995910645,8.62521119282875
"575",111102,0,1,11,25,1,0,3,7,8775,3660.963,984.7183,4745.681,1,0,0.1666667,1,0,11,10.8000001907349,14.3999996185303,10,3.59999990463257,71.5,8.46520091595622
"576",111102,1,1,11,35,1,0,2,7,8775,4133.171,911.8286,5445,1,0,0.1666667,1,0.1,11.2892999649048,11.368800163269,14.6160001754761,6.945,2.0304000377655,52.7812995910645,8.6026366732337
"577",111112,0,1,11,32,1,0,4,6,7490,3037.082,172.4605,3309.542,1,0,0.1666667,1,0,11,10.8000001907349,14.3999996185303,10,3.59999990463257,71.5,8.10486720118972
"578",111112,1,1,11,30,1,0,6,6,7490,2967.023,411.9863,3779.009,1,1,0.1666667,1,0.1,11.2892999649048,11.368800163269,14.6160001754761,6.945,2.0304000377655,52.7812995910645,8.23748166956318
