"","nh","year","villid","thanaid","agehead","sexhead","educhead","famsize","hhland","hhasset","expfd","expnfd","exptot","dmmfd","dfmfd","weight","vaccess","pcirr","rice","wheat","milk","potato","egg","oil","exptot0","exptot91"
"649",232023,1,2,23,34,0,1,3,162,691856.2,8130.104,1966.888,10474.99,0,0,0.7699275,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,0,3806.261
"650",232024,1,2,23,50,1,0,4,3,8210,4709.027,2432.67,7519.697,0,1,1.391304,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,0,3249.646
"651",232025,1,2,23,26,1,2,4,352,948800,4271.891,3175.328,7825.219,0,1,1.268116,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,0,6967.848
"652",232033,1,2,23,35,1,0,5,4,15380,3283.259,606.3069,4267.566,0,1,0.7699275,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,0,3613.523
"653",232043,1,2,23,26,1,0,4,15,115710,3815.807,695.2903,4889.098,0,1,0.7699275,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,0,6266.987
"654",232044,1,2,23,60,1,0,5,35,75180,4936.527,1353.092,6667.62,0,1,1.391304,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,0,4715.958
"655",232053,1,2,23,45,1,1,5,93,84260,4146.705,579.2393,5103.944,0,1,0.7699275,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,0,5769.745
"656",232054,1,2,23,28,1,0,6,5,23020,2716.876,367.438,3462.314,0,1,1.391304,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,0,5265.88
"657",232093,1,2,23,25,1,0,4,15,67950,2846.799,487.8875,3712.687,0,1,0.7699275,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,0,6684.72
"658",232103,1,2,23,45,1,4,6,1,34710,2326.882,842.4685,3547.351,0,1,0.7699275,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,0,3609.681
"659",232113,1,2,23,70,0,0,2,18,170774.1,3613.479,2069.969,6061.448,0,0,0.7699275,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,0,6522.725
"660",232123,1,2,23,40,1,0,4,313,376600,4036.406,840.7766,5255.182,0,1,0.7699275,1,0.9,9.9242000579834,9.74400043487549,16.2408008575439,6.105,2.84159994125366,45.7430992126465,0,6817.387
"661",233013,1,3,23,49,1,4,4,21,86650,5027.067,5615.104,11020.17,0,1,0.5181347,1,0.8,9.1806001663208,8.9315996170044,16.2408008575439,5.647,2.43600010871887,42.2252998352051,0,4974.212
"662",233015,1,3,23,40,1,10,4,80,1654426,3473.406,1543.172,5394.579,0,0,1.968912,1,0.8,9.1806001663208,8.9315996170044,16.2408008575439,5.647,2.43600010871887,42.2252998352051,0,5017.879
"663",233035,1,3,23,45,1,0,2,840,5730227,9040.466,1153.742,10572.21,0,0,1.968912,1,0.8,9.1806001663208,8.9315996170044,16.2408008575439,5.647,2.43600010871887,42.2252998352051,0,8405.3
"664",233043,1,3,23,51,1,4,4,5,26600,9018.812,2994.316,12391.13,0,1,0.5181347,1,0.8,9.1806001663208,8.9315996170044,16.2408008575439,5.647,2.43600010871887,42.2252998352051,0,3922.617
"665",233044,1,3,23,35,1,0,5,3,47983.49,2171.336,458.2488,3007.584,0,0,1.57513,1,0.8,9.1806001663208,8.9315996170044,16.2408008575439,5.647,2.43600010871887,42.2252998352051,0,4871.87
"666",233054,1,3,23,35,1,0,5,3,13080,5323.589,1349.303,7050.892,0,1,1.57513,1,0.8,9.1806001663208,8.9315996170044,16.2408008575439,5.647,2.43600010871887,42.2252998352051,0,5170.423
"667",233063,1,3,23,53,1,9,6,210,448000,5796.906,12796.05,18970.95,0,1,0.5181347,1,0.8,9.1806001663208,8.9315996170044,16.2408008575439,5.647,2.43600010871887,42.2252998352051,0,4582.952
"668",233083,1,3,23,48,1,0,7,15,86600,2426,520.8513,3324.851,0,1,0.5181347,1,0.8,9.1806001663208,8.9315996170044,16.2408008575439,5.647,2.43600010871887,42.2252998352051,0,3458.55
"669",233093,1,3,23,48,1,0,7,12,66540,2794.115,1471.106,4643.221,0,1,0.5181347,1,0.8,9.1806001663208,8.9315996170044,16.2408008575439,5.647,2.43600010871887,42.2252998352051,0,3090.146
"670",241015,1,1,24,45,1,6,4,70,226471.8,4204.899,1463.324,6046.223,0,0,1.782178,0,0.95,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,3409.913
"671",241024,1,1,24,22,1,0,3,220,98961.98,4058.285,2023.278,6459.563,0,0,1.722772,0,0.95,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,4651.267
"672",241035,1,1,24,45,1,9,3,82,196589.5,4266.251,762.395,5406.646,0,0,1.782178,0,0.95,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,6475.856
"673",241054,1,1,24,35,1,0,5,8,14600,2899.445,615.239,3892.684,0,1,1.722772,0,0.95,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,3097.575
"674",241063,1,1,24,45,1,0,4,8,36000,2858.979,680.0649,3917.044,0,1,0.5033003,0,0.95,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,3101.203
"675",241073,1,1,24,65,1,0,3,3,19850,3577.39,845.8521,4801.242,0,1,0.5033003,0,0.95,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,2918.899
"676",241093,1,1,24,60,1,0,7,17,28330,3262.379,4380.063,8020.441,0,1,0.5033003,0,0.95,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,2897.403
"677",241103,1,1,24,36,1,0,5,15,24800,2906.483,1649.75,4934.232,0,1,0.5033003,0,0.95,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,2786.221
"678",242013,1,2,24,60,1,4,9,156,510823.5,4643.238,6146.524,11167.76,0,0,0.4333333,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,0,2628.442
"679",242014,1,2,24,40,1,5,4,13,48051.83,3575.585,747.7329,4701.318,0,0,0.8,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,0,3381.351
"680",242025,1,2,24,58,1,0,6,183,365523.7,4424.595,12038.16,16840.76,0,0,3.6,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,0,5681.456
"681",242033,1,2,24,68,1,5,5,124,174290,3598.863,812.0178,4788.881,1,0,0.4333333,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,0,3422.602
"682",242035,1,2,24,45,1,0,6,280,546196.4,3476.79,690.2151,4545.005,0,0,3.6,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,0,2903.451
"683",242044,1,2,24,67,1,0,3,1,2490.188,4629.404,839.085,5846.489,0,0,0.8,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,0,2720.376
"684",242063,1,2,24,45,1,10,5,43,107560,3909.054,913.2493,5200.303,1,0,0.4333333,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,0,2478.358
"685",242103,1,2,24,66,1,4,11,155,92625,3773.668,2026.047,6177.715,1,0,0.4333333,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,0,2958.649
"686",242113,1,2,24,45,1,8,7,572,722700,2782.128,789.7839,3949.912,1,0,0.4333333,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,0,8300.24
"687",242123,1,2,24,24,1,5,2,8,40394.51,8047.097,1268.778,9693.875,0,0,0.4333333,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,0,4739.04
"688",243013,1,3,24,50,1,2,5,1,12820,4212.749,3341.454,7932.202,0,1,0.6122449,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,3054.238
"689",243014,1,3,24,72,1,0,6,8,95131.27,4116.028,9575.044,14069.07,0,0,1.061224,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,4266.49
"690",243023,1,3,24,42,1,0,5,5,344960,3026.12,14439.03,17843.15,1,0,0.6122449,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,5974.76
"691",243024,1,3,24,29,0,0,2,2,6700,5431.046,21494.79,27303.84,0,1,1.061224,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,3456.6
"692",243025,1,3,24,67,1,10,14,4208,24200000,9135.781,2523.055,12036.84,0,0,2.44898,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,11799.16
"693",243033,1,3,24,57,1,5,6,77,139880,3832.273,936.0759,5146.349,1,0,0.6122449,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,5912.597
"694",243035,1,3,24,48,1,0,8,2550,1.1e+07,7690.147,5959.027,14027.17,0,0,2.44898,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,5854.555
"695",243053,1,3,24,42,1,5,5,122,212300,3855.461,896.603,5130.064,1,0,0.6122449,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,3430.666
"696",243054,1,3,24,60,1,5,2,79,653103.9,8125.592,18559.68,27063.28,0,0,1.061224,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,3748.419
"697",243063,1,3,24,40,1,3,4,28,88050,3485.587,35150.22,39013.81,0,1,0.6122449,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,5995.405
"698",243083,1,3,24,38,1,0,5,1,10650,2958.452,1745.838,5082.29,1,0,0.6122449,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,2978.648
"699",243093,1,3,24,52,1,0,6,62,100840,3648.216,4851.807,8878.022,0,1,0.6122449,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,4143.937
"700",243123,1,3,24,35,1,0,3,19,89200,4795.417,690.2153,5863.632,1,0,0.6122449,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,0,3826.024
"701",251014,1,1,25,80,1,0,2,10,36442.69,2890.784,334.2805,3603.064,0,0,0.6529412,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,0,4390.291
"702",251015,1,1,25,36,1,2,12,177,660001.4,3116.57,7548.383,11042.95,0,0,2.966666,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,0,8177.992
"703",251034,1,1,25,58,1,2,4,20,73880.09,4465.421,910.1367,5753.558,0,0,0.6529412,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,0,4057.698
"704",251035,1,1,25,50,1,0,7,43,162041.5,2522.282,892.2532,3792.535,0,0,2.966666,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,0,3314.092
"705",251044,1,1,25,66,1,0,6,5,29185.28,3896.783,508.7517,4783.535,0,0,0.6529412,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,0,3745.18
"706",251064,1,1,25,50,1,0,6,4,20452.7,2543.872,302.0254,3223.897,0,0,0.6529412,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,0,2336.639
"707",251114,1,1,25,60,1,2,6,100,377033.4,3825.055,856.3403,5059.396,0,0,0.6529412,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,0,3859.474
"708",251124,1,1,25,46,1,0,6,3,18855.73,3668.065,533.3384,4579.403,0,0,0.6529412,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,0,2835.401
"709",251134,1,1,25,35,1,0,7,6,25490.6,3176.343,556.812,4111.155,0,0,0.6529412,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,0,3684.306
"710",251164,1,1,25,38,1,0,6,4,23802.27,2370.641,440.407,3189.048,0,0,0.6529412,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,0,2854.398
"711",252015,1,2,25,60,1,0,13,207,205665,2379.316,744.3496,3501.666,0,1,2.509363,1,0.5,9.1806001663208,8.12040042877197,14.6160001754761,5.647,2.43600010871887,49.2621994018555,0,3695.263
"712",252025,1,2,25,45,1,4,7,69,120611.7,3505.984,484.7937,4368.778,0,0,2.509363,1,0.5,9.1806001663208,8.12040042877197,14.6160001754761,5.647,2.43600010871887,49.2621994018555,0,3577.337
"713",252035,1,2,25,66,1,0,6,86.5,175862.1,3312.131,3252.582,6942.713,0,0,2.509363,1,0.5,9.1806001663208,8.12040042877197,14.6160001754761,5.647,2.43600010871887,49.2621994018555,0,5627.087
"714",252094,1,2,25,40,1,0,4,3,9375,5042.631,1138.517,6559.147,0,1,0.7336417,1,0.5,9.1806001663208,8.12040042877197,14.6160001754761,5.647,2.43600010871887,49.2621994018555,0,7659.178
"715",252104,1,2,25,52,0,0,7,10,23244.01,2381.919,318.0403,3077.959,0,0,0.7336417,1,0.5,9.1806001663208,8.12040042877197,14.6160001754761,5.647,2.43600010871887,49.2621994018555,0,3454.217
"716",252134,1,2,25,36,1,0,6,9,15908.78,2747.102,327.6267,3452.728,0,0,0.7336417,1,0.5,9.1806001663208,8.12040042877197,14.6160001754761,5.647,2.43600010871887,49.2621994018555,0,2391.68
"717",252154,1,2,25,32,1,2,3,12,13770,7425.452,806.3789,8609.831,0,1,0.7336417,1,0.5,9.1806001663208,8.12040042877197,14.6160001754761,5.647,2.43600010871887,49.2621994018555,0,2451.342
"718",253014,1,3,25,68,1,0,4,17,34990,3957.234,2568.852,6904.086,0,1,0.5550284,1,0.625,12.6543998718262,9.74400043487549,12.9924001693726,7.784,2.0304000377655,43.9841995239258,0,3268.712
"719",253024,1,3,25,47,1,5,6,12,92786.58,4687.824,710.5156,5776.34,0,0,0.5550284,1,0.625,12.6543998718262,9.74400043487549,12.9924001693726,7.784,2.0304000377655,43.9841995239258,0,4071.726
"720",253054,1,3,25,52,1,9,5,7,54614.97,4325.89,2147.787,6851.677,0,0,0.5550284,1,0.625,12.6543998718262,9.74400043487549,12.9924001693726,7.784,2.0304000377655,43.9841995239258,0,3626.357
"721",253104,1,3,25,70,1,0,9,36,197983.5,3160.855,3194.313,6733.168,0,0,0.5550284,1,0.625,12.6543998718262,9.74400043487549,12.9924001693726,7.784,2.0304000377655,43.9841995239258,0,4422.431
"722",253124,1,3,25,40,1,0,8,16,19825,2083.841,418.2739,2880.115,0,1,0.5550284,1,0.625,12.6543998718262,9.74400043487549,12.9924001693726,7.784,2.0304000377655,43.9841995239258,0,2978.955
"723",253134,1,3,25,52,0,0,2,7,17210.04,2960.482,1027.203,4365.684,0,0,0.5550284,1,0.625,12.6543998718262,9.74400043487549,12.9924001693726,7.784,2.0304000377655,43.9841995239258,0,5256.063
"724",253144,1,3,25,48,1,0,8,21,35910,3501.658,2452.548,6332.206,0,1,0.5550284,1,0.625,12.6543998718262,9.74400043487549,12.9924001693726,7.784,2.0304000377655,43.9841995239258,0,4384.656
"725",253154,1,3,25,34,0,8,6,9,54987.14,5515.857,1268.778,7162.635,0,0,0.5550284,1,0.625,12.6543998718262,9.74400043487549,12.9924001693726,7.784,2.0304000377655,43.9841995239258,0,4377.51
"726",253174,1,3,25,70,1,0,7,66,130274.7,2078.766,383.7751,2840.541,0,0,0.5550284,1,0.625,12.6543998718262,9.74400043487549,12.9924001693726,7.784,2.0304000377655,43.9841995239258,0,2495.426
"727",261024,1,1,26,36,1,0,6,34,33300,3206.568,796.7927,4381.361,0,1,0.6047279,1,0.5,9.6766996383667,8.9315996170044,9.74400043487549,5.953,2.0304000377655,51.0223999023438,0,3309.724
"728",261025,1,1,26,26,1,2,2,1,10427.66,5617.81,1414.265,7410.075,0,0,3.239875,1,0.5,9.6766996383667,8.9315996170044,9.74400043487549,5.953,2.0304000377655,51.0223999023438,0,4024.774
"729",261054,1,1,26,39,1,0,7,5,6000,1427.605,246.9888,2052.594,0,1,0.6047279,1,0.5,9.6766996383667,8.9315996170044,9.74400043487549,5.953,2.0304000377655,51.0223999023438,0,2559.246
"730",261084,1,1,26,38,1,0,5,26,46586.14,2547.706,457.4368,3383.143,0,0,0.6047279,1,0.5,9.6766996383667,8.9315996170044,9.74400043487549,5.953,2.0304000377655,51.0223999023438,0,2442.825
"731",261124,1,1,26,44,1,7,5,18,37352.82,2152.118,1251.184,3781.302,0,0,0.6047279,1,0.5,9.6766996383667,8.9315996170044,9.74400043487549,5.953,2.0304000377655,51.0223999023438,0,2758.182
"732",261134,1,1,26,42,1,0,4,27,35150,3233.861,525.2742,4137.135,0,1,0.6047279,1,0.5,9.6766996383667,8.9315996170044,9.74400043487549,5.953,2.0304000377655,51.0223999023438,0,6100.527
"733",261144,1,1,26,35,1,0,6,4,6110,1633.058,689.0874,2700.146,0,1,0.6047279,1,0.5,9.6766996383667,8.9315996170044,9.74400043487549,5.953,2.0304000377655,51.0223999023438,0,4867.164
"734",261164,1,1,26,37,1,8,7,90,116335.1,2620.498,676.6814,3675.179,0,0,0.6047279,1,0.5,9.6766996383667,8.9315996170044,9.74400043487549,5.953,2.0304000377655,51.0223999023438,0,5235.156
"735",261174,1,1,26,45,1,8,7,59,118250.1,3181.177,738.5493,4297.726,0,0,0.6047279,1,0.5,9.6766996383667,8.9315996170044,9.74400043487549,5.953,2.0304000377655,51.0223999023438,0,3488.122
"736",262014,1,2,26,49,1,0,11,23,87684.41,3365.199,678.2197,4421.418,0,0,0.9411765,1,0.5,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,3905.276
"737",262025,1,2,26,36,1,4,6,620,134160,2707.854,3446.565,6532.419,0,1,1.333333,1,0.5,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,5670.3
"738",262034,1,2,26,43,0,0,3,8,8670,2498.308,808.6345,3684.943,0,1,0.9411765,1,0.5,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,2972.663
"739",262035,1,2,26,36,1,12,5,120,193043.7,5024.767,7007.714,12410.48,0,0,1.333333,1,0.5,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,6411.987
"740",262044,1,2,26,47,1,0,6,16,20250,2164.028,351.5361,2893.564,0,1,0.9411765,1,0.5,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,3597.003
"741",262064,1,2,26,43,1,0,7,5,6500,2312.318,714.8655,3405.183,0,0,0.9411765,1,0.5,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,3071.755
"742",262084,1,2,26,52,0,0,1,6,15736.23,2357.559,1030.586,3766.145,0,0,0.9411765,1,0.5,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,12070.69
"743",262094,1,2,26,71,0,0,3,12,48869.94,2814.995,696.9819,3889.977,0,0,0.9411765,1,0.5,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,4604.185
"744",262154,1,2,26,46,1,1,5,8,10950,3012.045,801.5967,4191.642,0,1,0.9411765,1,0.5,10.9174995422363,9.74400043487549,12.9924001693726,6.716,2.43600010871887,52.7812995910645,0,4590.358
"745",263015,1,3,26,29,1,12,4,165,61131.41,4591.961,1358.438,6328.399,0,0,4.007936,0,0,14.6387996673584,9.74400043487549,9.74400043487549,9.005,2.43600010871887,43.9841995239258,0,6275.594
"746",263024,1,3,26,50,1,0,3,8,5400,3096.495,2575.901,6050.396,0,1,0.4691876,0,0,14.6387996673584,9.74400043487549,9.74400043487549,9.005,2.43600010871887,43.9841995239258,0,2955.536
"747",263025,1,3,26,53,1,0,5,115,24685,3292.191,3640.547,7310.738,0,0,4.007936,0,0,14.6387996673584,9.74400043487549,9.74400043487549,9.005,2.43600010871887,43.9841995239258,0,5000.181
"748",263034,1,3,26,35,1,0,6,1,4672.486,1559.976,203.0045,2140.981,0,0,0.4691876,0,0,14.6387996673584,9.74400043487549,9.74400043487549,9.005,2.43600010871887,43.9841995239258,0,3438.656
"749",263044,1,3,26,30,1,0,4,10,2540,2639.058,768.0334,3785.092,0,1,0.4691876,0,0,14.6387996673584,9.74400043487549,9.74400043487549,9.005,2.43600010871887,43.9841995239258,0,3639.849
"750",263084,1,3,26,33,0,0,2,1,1502.233,1864.934,340.0325,2582.967,0,0,0.4691876,0,0,14.6387996673584,9.74400043487549,9.74400043487549,9.005,2.43600010871887,43.9841995239258,0,2651.746
"751",263114,1,3,26,34,1,0,5,1,4702.937,1787.522,352.5511,2518.073,0,0,0.4691876,0,0,14.6387996673584,9.74400043487549,9.74400043487549,9.005,2.43600010871887,43.9841995239258,0,4982.207
"752",263154,1,3,26,32,1,0,4,66,10153.61,2005.684,388.2461,2771.93,0,0,0.4691876,0,0,14.6387996673584,9.74400043487549,9.74400043487549,9.005,2.43600010871887,43.9841995239258,0,4591.333
"753",271015,1,1,27,65,1,9,5,1400,5072135,10600.62,7015.835,17994.46,0,0,2.45614,1,0.9,14.0184001922607,10.5564002990723,14.6160001754761,8.624,2.43600010871887,61.5783996582031,0,7692.688
"754",271054,1,1,27,70,1,0,6,25,63885,3309.875,276.3113,3964.187,0,1,0.743034,1,0.9,14.0184001922607,10.5564002990723,14.6160001754761,8.624,2.43600010871887,61.5783996582031,0,3427.244
"755",271064,1,1,27,32,1,0,5,33,55650,3850.047,1379.754,5607.801,0,1,0.743034,1,0.9,14.0184001922607,10.5564002990723,14.6160001754761,8.624,2.43600010871887,61.5783996582031,0,3418.782
"756",271074,1,1,27,48,1,0,6,34,76200,2302.973,436.5723,3117.545,1,0,0.743034,1,0.9,14.0184001922607,10.5564002990723,14.6160001754761,8.624,2.43600010871887,61.5783996582031,0,2589.987
"757",271084,1,1,27,34,1,6,8,45,66325,2755.786,657.2271,3791.013,1,1,0.743034,1,0.9,14.0184001922607,10.5564002990723,14.6160001754761,8.624,2.43600010871887,61.5783996582031,0,3673.361
"758",271094,1,1,27,36,1,5,4,2,9930,7093.653,2182.298,9653.951,1,1,0.743034,1,0.9,14.0184001922607,10.5564002990723,14.6160001754761,8.624,2.43600010871887,61.5783996582031,0,4457.963
"759",271134,1,1,27,62,1,0,7,3,27020,3850.898,6117.202,10346.1,0,1,0.743034,1,0.9,14.0184001922607,10.5564002990723,14.6160001754761,8.624,2.43600010871887,61.5783996582031,0,4217.396
"760",271154,1,1,27,57,1,0,7,13,181283,3178.857,1237.457,4794.314,0,0,0.743034,1,0.9,14.0184001922607,10.5564002990723,14.6160001754761,8.624,2.43600010871887,61.5783996582031,0,3700.149
"761",272024,1,2,27,37,1,4,3,8,75915,8203.186,3823.25,12404.44,0,1,0.6606781,1,0.75,14.391300201416,9.74400043487549,12.9924001693726,8.853,2.43600010871887,61.5783996582031,0,4479.494
"762",272025,1,2,27,60,1,0,5,65,116500,3064.014,933.8206,4375.835,0,1,2.922824,1,0.75,14.391300201416,9.74400043487549,12.9924001693726,8.853,2.43600010871887,61.5783996582031,0,3564.624
"763",272034,1,2,27,36,1,8,4,1,84720.53,3951.82,2166.227,6496.047,0,0,0.6606781,1,0.75,14.391300201416,9.74400043487549,12.9924001693726,8.853,2.43600010871887,61.5783996582031,0,3977.833
"764",272044,1,2,27,35,0,8,3,5,41400,3595.435,1661.253,5634.688,0,1,0.6606781,1,0.75,14.391300201416,9.74400043487549,12.9924001693726,8.853,2.43600010871887,61.5783996582031,0,4114.759
"765",272054,1,2,27,50,1,0,4,3,16400,3127.622,707.1323,4212.754,0,1,0.6606781,1,0.75,14.391300201416,9.74400043487549,12.9924001693726,8.853,2.43600010871887,61.5783996582031,0,2551.061
"766",272074,1,2,27,29,0,0,4,1,12498.31,2195.832,546.4204,3120.252,0,0,0.6606781,1,0.75,14.391300201416,9.74400043487549,12.9924001693726,8.853,2.43600010871887,61.5783996582031,0,3540.783
"767",272134,1,2,27,35,1,0,6,4,17350,2309.74,291.5369,2979.277,0,1,0.6606781,1,0.75,14.391300201416,9.74400043487549,12.9924001693726,8.853,2.43600010871887,61.5783996582031,0,3226.011
"768",272154,1,2,27,40,1,0,4,41,86669.38,2405.603,555.7246,3339.328,0,0,0.6606781,1,0.75,14.391300201416,9.74400043487549,12.9924001693726,8.853,2.43600010871887,61.5783996582031,0,3560.474
"769",272164,1,2,27,68,1,7,3,14,89650,3606.262,1628.547,5612.809,0,1,0.6606781,1,0.75,14.391300201416,9.74400043487549,12.9924001693726,8.853,2.43600010871887,61.5783996582031,0,6396.676
"770",273014,1,3,27,45,1,1,4,10,37082.15,3195.29,1854.108,5427.398,0,0,0.6432918,1,0.3,14.1427001953125,9.74400043487549,11.368800163269,8.7,2.43600010871887,52.7812995910645,0,6651.559
"771",273025,1,3,27,46,1,0,5,105,230004.1,2401.407,898.6331,3678.041,0,0,3.021346,1,0.3,14.1427001953125,9.74400043487549,11.368800163269,8.7,2.43600010871887,52.7812995910645,0,4595.435
"772",273034,1,3,27,58,1,0,3,5,15435.11,3257.545,861.6416,4497.187,0,0,0.6432918,1,0.3,14.1427001953125,9.74400043487549,11.368800163269,8.7,2.43600010871887,52.7812995910645,0,3441.159
"773",273035,1,3,27,70,1,0,5,865,941399.4,4313.439,43411.15,48102.59,0,0,3.021346,1,0.3,14.1427001953125,9.74400043487549,11.368800163269,8.7,2.43600010871887,52.7812995910645,0,8813.91
"774",273044,1,3,27,60,1,0,4,29,47909.05,3241.305,595.4797,4214.784,0,0,0.6432918,1,0.3,14.1427001953125,9.74400043487549,11.368800163269,8.7,2.43600010871887,52.7812995910645,0,2043.045
"775",273064,1,3,27,55,1,0,2,5,9710.381,2863.04,372.175,3613.215,0,0,0.6432918,1,0.3,14.1427001953125,9.74400043487549,11.368800163269,8.7,2.43600010871887,52.7812995910645,0,5180.756
"776",273104,1,3,27,40,1,0,4,3,6732.981,2421.843,270.6726,3070.516,0,0,0.6432918,1,0.3,14.1427001953125,9.74400043487549,11.368800163269,8.7,2.43600010871887,52.7812995910645,0,3435.68
"777",273124,1,3,27,32,1,2,4,5.5,10644.2,1572.608,392.4753,2343.083,0,0,0.6432918,1,0.3,14.1427001953125,9.74400043487549,11.368800163269,8.7,2.43600010871887,52.7812995910645,0,4129.787
